class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
p,2.032271168,x,s,r,t,s,w,1.577270767,3.796545161,w,f,f,d,a
p,2.345141921,x,s,r,t,s,w,1.615779301,3.890500963,n,f,f,d,a
p,2.487977424,x,s,n,t,s,w,1.566144004,3.841417268,n,f,f,d,a
p,2.355578568,x,s,n,t,s,w,1.533466003,4.03353424,w,f,f,d,a
p,1.853119215,x,s,g,t,s,r,1.375386175,3.598792488,n,f,f,d,u
p,2.300632347,x,s,r,t,s,w,1.624748635,4.067508922,w,f,f,d,u
p,2.5186755,x,s,g,t,s,r,1.472841132,3.576285272,n,f,f,d,u
p,2.345141921,x,s,r,t,s,r,1.490637121,3.498758863,n,f,f,d,u
p,2.205869056,x,s,r,t,s,w,1.34643781,3.529201238,w,f,f,d,u
p,2.487977424,x,s,r,t,s,w,1.728998326,4.04764651,w,f,f,d,u
p,2.196790313,x,s,r,t,s,r,1.767094545,3.98112277,w,f,f,d,a
p,2.001993223,x,s,n,t,s,r,1.592899872,3.928854092,w,f,f,d,u
p,2.155345597,x,s,r,t,s,w,1.314230475,3.433708723,n,f,f,d,a
p,2.347234106,x,s,r,t,s,w,1.543411246,3.948427096,n,f,f,d,u
p,2.428990688,x,s,n,t,s,w,1.533466003,3.978715029,w,f,f,d,u
p,1.504810691,x,s,g,t,s,w,1.262230084,3.475306035,n,f,f,d,u
p,2.110507001,x,s,r,t,s,r,1.673731071,3.742945403,w,f,f,d,u
p,2.311330704,x,s,r,t,s,r,1.456479425,3.79783833,n,f,f,d,a
p,2.091276786,x,s,n,t,s,r,1.686201567,3.977510317,n,f,f,d,u
p,2.208131452,x,s,n,t,s,r,1.719834722,3.915310563,w,f,f,d,u
p,2.73907428,x,s,n,t,s,w,1.705213978,3.88551002,n,f,f,d,u
p,2.470480852,x,s,r,t,s,w,1.744461164,3.757438331,n,f,f,d,a
p,1.875205633,x,s,r,t,s,w,1.437899571,3.507495604,w,f,f,d,u
p,2.12004296,x,s,n,t,s,w,1.66812435,3.991929928,n,f,f,d,u
p,1.591793185,x,s,g,t,s,r,1.201686301,3.740301306,w,f,f,d,u
p,2.426991163,x,s,r,t,s,r,1.337973309,3.719047443,n,f,f,d,a
p,2.21039095,x,s,r,t,s,r,1.711893697,3.87800526,w,f,f,d,a
p,2.00453688,x,s,r,t,s,r,1.393463312,3.567791604,w,f,f,d,a
p,2.556340747,x,s,n,t,s,w,1.662477301,4.015785477,w,f,f,d,u
p,2.950087496,x,s,g,t,s,w,1.706554495,4.149999977,w,f,f,d,a
p,2.539486638,x,s,n,t,s,w,1.64528852,3.838874443,w,f,f,d,a
p,2.108114825,x,s,g,t,s,w,1.649621068,3.643199392,n,f,f,d,a
p,2.124791436,x,s,n,t,s,w,1.497646089,3.892992782,n,f,f,d,a
p,2.622262473,x,s,r,t,s,w,1.728998326,3.93376134,n,f,f,d,u
p,2.472433209,x,s,n,t,s,r,1.888429193,4.067508922,n,f,f,d,u
p,2.309196151,x,s,r,t,s,r,1.717196672,3.97027021,n,f,f,d,u
p,2.265959839,x,s,n,t,s,r,1.577270767,3.9955223,w,f,f,d,a
p,2.15767395,x,s,g,t,s,w,1.588243452,3.621095784,n,f,f,d,u
p,2.071831099,x,s,n,t,s,r,1.454640674,3.622483067,w,f,f,d,a
p,2.105719356,x,s,g,t,s,w,1.509765698,3.573457315,n,f,f,d,u
p,1.825096089,x,s,r,t,s,w,1.594445943,3.779673368,n,f,f,d,a
p,2.057102141,x,s,g,t,s,r,1.27151494,3.595990326,w,f,f,d,a
p,2.330427946,x,s,g,t,s,w,1.659638479,3.817156865,w,f,f,d,a
p,2.115281509,x,s,n,t,s,w,1.549972975,3.814589571,w,f,f,d,a
p,2.230597325,x,s,n,t,s,r,1.575690759,3.630790439,n,f,f,d,u
p,2.300632347,x,s,n,t,s,r,1.536794917,3.900453695,w,f,f,d,a
p,2.143657136,x,s,g,t,s,r,1.577270767,3.8490305,w,f,f,d,u
p,1.793718252,x,s,n,t,s,w,1.183902614,3.376080469,n,f,f,d,a
p,1.910489893,x,s,r,t,s,w,1.520009397,3.612755673,w,f,f,d,u
p,2.124791436,x,s,g,t,s,r,1.356895686,3.707012288,w,f,f,d,u
p,2.326201682,x,s,n,t,s,r,1.46014433,3.503131158,n,f,f,d,a
p,2.550739806,x,s,r,t,s,r,1.463792561,3.857883874,w,f,f,d,a
p,2.196790313,x,s,n,t,s,w,1.526766119,3.850297157,w,f,f,d,a
p,2.25057545,x,s,r,t,s,w,1.758370749,4.2069066,n,f,f,d,a
p,2.410915124,x,s,r,t,s,w,1.62326081,3.745586714,w,f,f,d,a
p,1.342013479,x,s,n,t,s,r,1.545056763,3.682766389,n,f,f,d,u
p,2.196790313,x,s,n,t,s,r,1.511482144,3.382212241,n,f,f,d,u
p,2.422985492,x,s,r,t,s,w,1.707892718,3.777067655,n,f,f,d,u
p,1.934493346,x,s,r,t,s,w,1.581991973,3.62386957,w,f,f,d,u
p,2.715258931,x,s,g,t,s,w,1.677909976,3.91160442,n,f,f,d,u
p,1.939781643,x,s,r,t,s,r,1.615779301,4.125068226,w,f,f,d,u
p,2.032271168,x,s,n,t,s,r,1.506321688,3.644574331,w,f,f,d,a
p,1.572133809,x,s,g,t,s,w,1.405293722,3.648694575,w,f,f,d,u
p,2.661427032,x,s,n,t,s,r,1.66671639,3.927625813,n,f,f,d,a
p,2.552608676,x,s,n,t,s,r,1.673731071,4.011031905,n,f,f,d,u
p,2.294182429,x,s,g,t,s,r,1.581991973,4.019344949,n,f,f,d,u
p,1.595046612,x,s,r,t,s,w,1.352728713,3.362226194,w,f,f,d,a
p,2.392657382,x,s,r,t,s,w,1.626233658,3.867964435,n,f,f,d,a
p,2.232828283,x,s,n,t,s,w,1.447243242,3.713705642,n,f,f,d,a
p,1.918528872,x,s,g,t,s,w,1.467424261,3.673273299,w,f,f,d,a
p,2.066935372,x,s,n,t,s,r,1.518311227,3.629407815,n,f,f,d,u
p,2.23505643,x,s,n,t,s,r,1.325108738,3.76661775,w,f,f,d,u
p,1.844761367,x,s,n,t,s,r,1.403333997,3.485594556,w,f,f,d,a
p,2.351411179,x,s,n,t,s,r,1.570931749,3.89921172,n,f,f,d,a
p,2.084010194,x,s,n,t,s,r,1.356895686,3.397473306,w,f,f,d,a
p,2.183083792,x,s,r,t,s,w,1.520009397,3.767926364,n,f,f,d,u
p,2.276867697,x,s,r,t,s,w,1.481788603,3.832506211,w,f,f,d,a
p,1.97117085,x,s,n,t,s,r,1.575690759,3.519096004,w,f,f,d,u
p,2.31984353,x,s,n,t,s,r,1.594445943,3.826121947,n,f,f,d,u
p,2.567491919,x,s,n,t,s,r,1.595988997,4.031174733,n,f,f,d,u
p,2.428990688,x,s,n,t,s,w,1.603659423,3.767926364,w,f,f,d,a
p,2.257185093,x,s,n,t,s,w,1.732892881,4.020530355,n,f,f,d,a
p,2.254984613,x,s,g,t,s,r,1.499388765,3.801713868,w,f,f,d,u
p,2.410915124,x,s,n,t,s,w,1.518311227,3.742945403,n,f,f,d,u
p,2.73907428,x,s,r,t,s,w,1.662477301,3.925167489,n,f,f,d,u
p,2.420979335,x,s,r,t,s,r,1.585123882,3.744266406,n,f,f,d,u
p,2.466569862,x,s,g,t,s,w,1.535132201,3.840146174,w,f,f,d,u
p,2.313462712,x,s,n,t,s,r,1.717196672,3.9823258,w,f,f,d,u
p,2.076713017,x,s,r,t,s,r,1.595988997,3.752177852,n,f,f,d,u
p,1.996894556,x,s,g,t,s,r,1.428445983,3.510400891,n,f,f,d,u
p,1.833552362,x,s,r,t,s,w,1.562936045,3.523431949,w,f,f,d,u
p,2.533834177,x,s,r,t,s,r,1.611256115,3.889254141,n,f,f,d,u
p,2.495700278,x,s,r,t,s,w,1.525082303,3.80558347,n,f,f,d,a
p,2.039758084,x,s,r,t,s,w,1.391474604,3.656914567,n,f,f,d,a
p,2.837881118,x,s,r,t,s,r,1.804591919,4.237637929,n,f,f,d,u
p,2.272512579,x,s,n,t,s,w,1.528446382,3.827400087,n,f,f,d,u
p,2.533834177,x,s,r,t,s,w,1.684825711,4.223413953,n,f,f,d,u
p,2.357658646,x,s,r,t,s,w,1.476432131,3.711030453,n,f,f,d,u
p,2.292027265,x,s,n,t,s,r,1.684825711,3.641823688,w,f,f,d,a
p,2.283380458,x,s,r,t,s,w,1.639474434,3.945988605,n,f,f,d,u
p,2.024751548,x,s,n,t,s,w,1.214157649,3.532080774,n,f,f,d,u
p,2.239504328,x,s,r,t,s,w,1.595988997,3.857883874,w,f,f,d,a
p,2.259382847,x,s,g,t,s,w,1.595988997,3.79783833,n,f,f,d,a
p,1.93184301,x,s,r,t,s,w,1.395447132,3.523431949,n,f,f,d,u
p,2.166956538,x,s,n,t,s,w,1.723775161,4.006269601,w,f,f,d,u
p,2.196790313,x,s,r,t,s,r,1.757116464,4.133026698,n,f,f,d,a
p,2.560065289,x,s,n,t,s,r,1.528446382,3.665107406,w,f,f,d,u
p,2.199064389,x,s,g,t,s,w,1.535132201,3.644574331,n,f,f,d,a
p,2.187664512,x,s,n,t,s,r,1.337973309,3.513302713,n,f,f,d,u
p,2.541366944,x,s,n,t,s,w,1.600600178,4.009842149,w,f,f,d,a
p,1.875205633,x,s,g,t,s,w,1.476432131,3.960585014,w,f,f,d,a
p,2.332537347,x,s,g,t,s,w,1.514903996,3.702987644,n,f,f,d,a
p,2.472433209,x,s,g,t,s,w,1.55809966,3.850297157,w,f,f,d,a
p,1.894296426,x,s,n,t,s,r,1.627715889,3.876752317,w,f,f,d,a
p,2.219400114,x,s,n,t,s,r,1.533466003,3.76661775,w,f,f,d,u
p,2.064482303,x,s,g,t,s,r,1.66671639,3.864188901,w,f,f,d,u
p,2.355578568,x,s,r,t,s,w,1.540109961,3.856620992,w,f,f,d,u
p,2.057102141,x,s,r,t,s,w,1.456479425,3.482659431,w,f,f,d,u
p,2.079148825,x,s,n,t,s,w,1.67651948,3.81201967,w,f,f,d,a
p,2.673718323,x,s,n,t,s,r,1.773266414,4.263699848,w,f,f,d,a
p,2.257185093,x,s,r,t,s,r,1.467424261,3.959371802,n,f,f,d,a
p,2.580417184,x,s,r,t,s,r,1.485339767,3.954513231,w,f,f,d,a
p,2.187664512,x,s,g,t,s,r,1.64528852,3.758751731,n,f,f,d,u
p,2.716970037,x,s,r,t,s,w,1.673731071,4.053504121,n,f,f,d,u
p,1.501369063,x,s,g,t,s,w,1.201686301,3.580521107,n,f,f,d,a
p,1.921200076,x,s,n,t,s,r,1.581991973,3.902935836,n,f,f,d,u
p,2.629444732,x,s,r,t,s,r,1.588243452,3.840146174,w,f,f,d,a
p,2.009612904,x,s,g,t,s,w,1.553233633,3.58193143,w,f,f,d,a
p,2.21490128,x,s,n,t,s,w,1.605184617,3.721714069,w,f,f,d,a
p,2.79569352,x,s,r,t,s,w,1.736768083,4.072160537,w,f,f,d,u
p,2.309196151,x,s,g,t,s,r,1.66812435,4.051162657,w,f,f,d,a
p,1.808054105,x,s,g,t,s,r,1.354814878,3.704329913,n,f,f,d,u
p,1.47706726,x,s,r,t,s,w,1.430345613,3.762687817,w,f,f,d,a
p,2.034770425,x,s,r,t,s,w,1.516609431,3.444175422,n,f,f,d,a
p,2.24394108,x,s,g,t,s,r,1.294275493,3.81201967,n,f,f,d,a
p,2.292027265,x,s,r,t,s,r,1.640931986,3.879257587,w,f,f,d,u
p,2.096104331,x,s,r,t,s,r,1.686201567,3.705671461,n,f,f,d,u
p,2.340950226,x,s,n,t,s,w,1.679298011,3.969061548,w,f,f,d,a
p,2.580417184,x,s,r,t,s,w,1.665305902,4.062849004,n,f,f,d,u
p,2.307059045,x,s,n,t,s,r,1.577270767,3.644574331,w,f,f,d,u
p,2.03726606,x,s,g,t,s,w,1.690314697,3.939882244,n,f,f,d,u
p,2.180788948,x,s,r,t,s,w,1.298752373,3.595990326,w,f,f,d,a
p,2.084010194,x,s,r,t,s,r,1.497646089,3.594588048,w,f,f,d,a
p,2.084010194,x,s,n,t,s,r,1.588243452,3.79525133,n,f,f,d,a
p,2.340950226,x,s,n,t,s,w,1.799854251,4.089530729,w,f,f,d,u
p,2.219400114,x,s,g,t,s,w,1.525082303,3.832506211,w,f,f,d,u
p,2.376271977,x,s,g,t,s,r,1.707892718,3.847763211,n,f,f,d,a
p,2.349323856,x,s,r,t,s,r,1.714549684,3.871734381,w,f,f,d,a
p,2.418970957,x,s,g,t,s,r,1.55809966,3.731024936,w,f,f,d,a
p,2.410915124,x,s,n,t,s,r,1.599066103,3.964221228,w,f,f,d,u
p,2.760922938,x,s,r,t,s,w,1.697122276,3.912840397,n,f,f,d,a
p,2.12004296,x,s,n,t,s,w,1.322944698,3.433708723,n,f,f,d,u
p,2.359736322,x,s,g,t,s,w,1.673731071,3.721714069,n,f,f,d,a
p,2.252781402,x,s,g,t,s,w,1.548337614,3.757438331,w,f,f,d,u
p,2.627651762,x,s,r,t,s,r,1.583559476,3.748225247,n,f,f,d,u
p,2.563782335,x,s,r,t,s,r,1.458313971,3.826121947,w,f,f,d,a
p,2.007076769,x,s,g,t,s,r,1.541762317,3.665107406,w,f,f,d,u
p,2.650826998,x,s,n,t,s,r,1.569339044,3.874244584,w,f,f,d,u
p,2.16232139,x,s,n,t,s,w,1.680683595,3.76661775,w,f,f,d,a
p,1.726130788,x,s,r,t,s,w,1.445383184,3.181010319,n,f,f,d,u
p,2.505308284,x,s,g,t,s,w,1.772035957,4.136430116,n,f,f,d,u
p,2.166956538,x,s,g,t,s,r,1.714549684,3.808159916,n,f,f,d,a
p,1.624037021,x,s,g,t,s,r,1.469233958,3.572042114,w,f,f,d,a
p,1.86971116,x,s,n,t,s,w,1.34432995,3.335835396,w,f,f,d,a
p,2.276867697,x,s,n,t,s,w,1.461970521,3.644574331,w,f,f,d,a
p,1.652519068,x,s,n,t,s,w,1.474638644,3.563533713,n,f,f,d,u
p,2.406873736,x,s,n,t,s,w,1.606706872,3.969061548,w,f,f,d,u
p,1.695859649,x,s,r,t,s,r,1.476432131,3.939882244,n,f,f,d,u
p,2.400794688,x,s,g,t,s,r,1.591350775,3.8490305,n,f,f,d,a
p,2.380382295,x,s,r,t,s,w,1.775721496,3.938659229,n,f,f,d,a
p,2.21039095,x,s,r,t,s,r,1.387482432,3.79006936,n,f,f,d,a
p,2.330427946,x,s,n,t,s,w,1.797474504,3.865448034,w,f,f,d,a
p,2.30277715,x,s,g,t,s,r,1.516609431,3.552143022,n,f,f,d,u
p,2.324084805,x,s,g,t,s,r,1.60974261,4.040599942,w,f,f,d,a
p,2.237281776,x,s,g,t,s,w,1.483566156,3.828677582,n,f,f,d,u
p,2.024751548,x,s,n,t,s,w,1.405293722,3.475306035,n,f,f,d,a
p,2.22612695,x,s,g,t,s,r,1.66812435,3.91777835,n,f,f,d,a
e,2.187664512,f,h,k,f,s,w,1.327267031,2.88611932,g,f,f,d,u
e,2.084010194,b,h,g,f,s,w,1.426541856,3.082239281,g,f,f,d,a
e,2.00453688,b,h,k,f,s,w,1.701178587,3.103024031,g,f,f,d,u
e,1.886141105,b,h,g,f,s,w,1.487109454,2.806943307,g,f,f,d,a
e,2.353496081,b,h,k,f,s,g,1.838098515,3.343627796,g,f,f,d,u
e,2.336748718,f,h,k,f,s,g,1.543411246,3.217403015,g,f,f,d,u
e,2.208131452,f,h,k,f,s,w,1.562936045,3.029438321,g,f,f,d,u
e,2.199064389,f,h,k,f,s,g,1.516609431,3.106469986,g,f,f,d,u
e,1.827919598,f,h,k,f,s,w,1.499388765,2.80890843,g,f,f,d,a
e,2.029768278,b,h,g,f,s,w,1.509765698,3.103024031,g,f,f,d,a
e,2.311330704,f,h,g,f,s,g,1.603659423,3.11162928,g,f,f,d,a
e,1.986651457,b,h,k,f,s,w,1.287513739,2.859399325,g,f,f,d,a
e,2.081581214,b,h,k,f,s,g,1.732892881,3.254854437,g,f,f,d,a
e,2.029768278,b,h,g,f,s,g,1.611256115,3.145733191,g,f,f,d,u
e,2.187664512,f,h,g,f,s,g,1.621770173,3.167634484,g,f,f,d,a
e,2.343047297,f,h,k,f,s,w,1.516609431,3.232129203,g,f,f,d,u
e,2.034770425,f,h,g,f,s,w,1.559715065,3.152494091,g,f,f,d,a
e,2.268146771,b,h,k,f,s,g,1.556480962,3.149116105,g,f,f,d,u
e,2.252781402,b,h,g,f,s,w,1.586685204,3.109910797,g,f,f,d,a
e,2.482163821,f,h,k,f,s,g,1.612766725,3.13385394,g,f,f,d,a
e,2.088857969,b,h,k,f,s,g,1.585123882,3.096116619,g,f,f,d,u
e,2.484103743,f,h,g,f,s,g,1.581991973,3.169310676,g,f,f,d,a
e,1.965979305,f,h,k,f,s,g,1.432240767,3.085716476,g,f,f,d,u
e,2.12004296,f,h,g,f,s,g,1.373352418,2.986299805,g,f,f,d,a
e,2.047212613,f,h,k,f,s,g,1.545056763,3.349843403,g,f,f,d,a
e,2.22836355,f,h,g,f,s,g,1.516609431,2.998966668,g,f,f,d,a
e,2.208131452,b,h,g,f,s,g,1.432240767,3.009768026,g,f,f,d,u
e,1.810906542,f,h,g,f,s,g,1.375386175,3.061264781,g,f,f,d,u
e,2.129527013,b,h,k,f,s,g,1.707892718,3.30124184,g,f,f,d,a
e,1.984081073,b,h,k,f,s,g,1.603659423,3.135554712,g,f,f,d,u
e,2.049690312,b,h,k,f,s,w,1.445383184,2.977208524,g,f,f,d,a
e,2.059565699,f,h,k,f,s,g,1.231305462,2.767268695,g,f,f,d,a
e,1.999445785,f,h,k,f,s,w,1.214157649,3.009768026,g,f,f,d,a
e,1.689737928,f,h,g,f,s,g,1.383470431,2.955239254,g,f,f,d,a
e,2.166956538,f,h,k,f,s,g,1.508045551,3.052468442,g,f,f,d,a
e,2.336748718,b,h,k,f,s,g,1.773266414,3.328017378,g,f,f,d,u
e,1.872460638,f,h,k,f,s,g,1.395447132,2.984484465,g,f,f,d,a
e,2.491842923,f,h,g,f,s,w,1.752079007,3.436703848,g,f,f,d,u
e,1.963377595,f,h,k,f,s,w,1.556480962,3.145733191,g,f,f,d,u
e,2.04224651,f,h,g,f,s,w,1.46014433,2.916270444,g,f,f,d,a
e,2.069384967,b,h,k,f,s,g,1.551604977,3.096116619,g,f,f,d,a
e,1.888863927,f,h,g,f,s,w,1.629195338,3.194309769,g,f,f,d,u
e,2.049690312,f,h,g,f,s,g,1.52339492,3.209181597,g,f,f,d,u
e,2.183083792,b,h,k,f,s,g,1.469233958,3.015149525,g,f,f,d,a
e,2.146001086,f,h,k,f,s,g,1.333707721,2.90689173,g,f,f,d,a
e,2.361811601,b,h,g,f,s,g,1.66812435,3.077013602,g,f,f,d,a
e,1.899711503,f,h,k,f,s,g,1.41887997,2.989926131,g,f,f,d,a
e,2.292027265,f,h,k,f,s,w,1.611256115,3.194309769,g,f,f,d,a
e,1.934493346,b,h,g,f,s,w,1.305421905,2.801037429,g,f,f,d,a
e,2.196790313,b,h,k,f,s,g,1.149822299,2.698130566,g,f,f,d,u
e,2.257185093,b,h,g,f,s,g,1.553233633,3.11849044,g,f,f,d,u
e,2.298484963,b,h,k,f,s,w,1.497646089,2.975385881,g,f,f,d,a
e,2.047212613,b,h,k,f,s,w,1.513194905,3.006173274,g,f,f,d,a
e,2.22612695,f,h,g,f,s,g,1.520009397,3.177673561,g,f,f,d,u
e,2.024751548,b,h,g,f,s,g,1.485339767,2.80300781,g,f,f,d,a
e,1.866957182,f,h,g,f,s,g,1.424633212,2.793138271,g,f,f,d,a
e,1.802334554,f,h,k,f,s,w,1.309838105,2.836238514,g,f,f,d,u
e,2.052164459,b,h,g,f,s,w,1.526766119,3.055991034,g,f,f,d,a
e,2.069384967,b,h,k,f,s,w,1.403333997,2.88611932,g,f,f,d,a
e,2.304919381,f,h,g,f,s,w,1.504594093,3.241895527,g,f,f,d,a
e,2.24394108,b,h,k,f,s,w,1.269203596,2.938620863,g,f,f,d,u
e,1.891582362,f,h,k,f,s,w,1.439777019,2.977208524,g,f,f,d,u
e,2.349323856,b,h,k,f,s,g,1.525082303,3.109910797,g,f,f,d,a
e,2.124791436,b,h,k,f,s,w,1.487109454,3.115062409,g,f,f,d,u
e,1.918528872,b,h,k,f,s,g,1.424633212,2.820662643,g,f,f,d,a
e,2.349323856,f,h,k,f,s,w,1.642386844,3.222322038,g,f,f,d,u
e,2.100918493,f,h,g,f,s,w,1.53179631,3.082239281,g,f,f,d,a
e,2.194513296,b,h,g,f,s,w,1.564541646,3.219043838,g,f,f,d,u
e,2.148341897,b,h,k,f,s,g,1.395447132,3.041867997,g,f,f,d,u
e,2.194513296,f,h,k,f,s,g,1.426541856,2.872799325,g,f,f,d,u
e,2.239504328,b,h,g,f,s,g,1.41887997,2.88422132,g,f,f,d,a
e,2.014673958,f,h,g,f,s,w,1.521703956,3.103024031,g,f,f,d,u
e,2.143657136,b,h,g,f,s,w,1.520009397,3.11162928,g,f,f,d,a
e,2.248366751,b,h,g,f,s,g,1.30320479,2.897473613,g,f,f,d,a
e,1.833552362,b,h,g,f,s,w,1.426541856,3.071776001,g,f,f,d,a
e,2.052164459,f,h,g,f,s,w,1.49414929,2.993546669,g,f,f,d,a
e,2.029768278,b,h,k,f,s,g,1.461970521,3.047174363,g,f,f,d,a
e,2.03726606,b,h,k,f,s,w,1.490637121,2.828464258,g,f,f,d,a
e,1.624037021,f,h,g,f,s,w,1.320774881,2.947868421,g,f,f,d,a
e,2.317719118,b,h,k,f,s,g,1.620276714,3.202583584,g,f,f,d,a
e,2.047212613,b,h,g,f,s,w,1.543411246,3.197622815,g,f,f,d,a
e,2.276867697,f,h,k,f,s,g,1.679298011,3.054230416,g,f,f,d,u
e,1.899711503,f,h,g,f,s,w,1.300981623,2.969909127,g,f,f,d,a
e,1.70803504,f,h,g,f,s,g,1.391474604,3.031218139,g,f,f,d,u
e,2.287709106,b,h,g,f,s,g,1.422720031,2.979029702,g,f,f,d,a
e,2.009612904,b,h,k,f,s,w,1.300981623,2.901245613,g,f,f,d,u
e,2.032271168,b,h,g,f,s,w,1.480007093,2.951556848,g,f,f,d,u
e,1.793718252,b,h,k,f,s,g,1.228877599,2.842051385,g,f,f,d,u
e,1.819434725,b,h,g,f,s,w,1.511482144,2.942324442,g,f,f,d,u
e,2.263770213,f,h,k,f,s,g,1.643839019,3.377614887,g,f,f,d,u
e,2.086435775,b,h,k,f,s,g,1.591350775,3.142345332,g,f,f,d,a
e,1.952930862,f,h,g,f,s,w,1.428445983,2.934911183,g,f,f,d,a
e,2.22836355,b,h,g,f,s,g,1.61427445,3.310726596,g,f,f,d,a
e,2.221645239,b,h,g,f,s,g,1.445383184,3.135554712,g,f,f,d,u
e,1.973760712,b,h,g,f,s,g,1.461970521,3.00797136,g,f,f,d,u
e,2.131889989,f,h,g,f,s,g,1.401369498,3.189331363,g,f,f,d,u
e,2.252781402,b,h,k,f,s,g,1.430345613,3.214117914,g,f,f,d,a
e,2.22612695,f,h,g,f,s,g,1.530123108,3.128744109,g,f,f,d,a
e,2.334644268,f,h,k,f,s,g,1.589798638,3.121913388,g,f,f,d,a
e,2.16232139,b,h,g,f,s,w,1.441650091,3.022305124,g,f,f,d,u
e,2.392657382,b,h,k,f,s,w,1.450950481,2.910647922,g,f,f,d,a
e,1.98150682,b,h,g,f,s,w,1.572521262,3.164278471,g,f,f,d,a
e,2.183083792,b,h,k,f,s,w,1.367220285,2.958915663,g,f,f,d,a
e,2.201335533,b,h,g,f,s,w,1.478221608,3.064773879,g,f,f,d,u
e,2.259382847,f,h,g,f,s,g,1.651059964,3.230497522,g,f,f,d,a
e,2.034770425,b,h,k,f,s,g,1.528446382,3.138952511,g,f,f,d,u
e,1.91585345,b,h,k,f,s,g,1.465610468,2.946021943,g,f,f,d,a
e,2.414947517,f,h,g,f,s,w,1.574107595,3.120202548,g,f,f,d,a
e,2.402823307,b,h,k,f,s,w,1.495899602,2.988113693,g,f,f,d,a
e,2.372152269,f,h,g,f,s,w,1.430345613,3.068277613,g,f,f,d,a
e,2.330427946,f,h,k,f,s,w,1.594445943,3.145733191,g,f,f,d,u
e,2.272512579,f,h,g,f,s,g,1.538454166,3.286943051,g,f,f,d,a
e,2.117663862,f,h,g,f,s,g,1.395447132,3.054230416,g,f,f,d,a
e,2.32831606,b,h,k,f,s,w,1.683447436,3.25646929,g,f,f,d,u
e,2.039758084,f,h,g,f,s,g,1.461970521,3.013357106,g,f,f,d,u
e,2.324084805,f,h,k,f,s,w,1.551604977,3.125331272,g,f,f,d,u
e,2.081581214,b,h,k,f,s,w,1.224000215,2.73906424,g,f,f,d,a
e,2.349323856,f,h,k,f,s,g,1.580421362,3.294897494,g,f,f,d,u
e,2.334644268,f,h,g,f,s,w,1.530123108,3.064773879,g,f,f,d,a
e,2.289869493,b,h,k,f,s,g,1.606706872,2.964419079,g,f,f,d,a
e,2.096104331,f,h,g,f,s,g,1.578847631,3.162598645,g,f,f,d,u
e,2.014673958,b,h,k,f,s,w,1.28297456,2.845918197,g,f,f,d,u
e,1.989217984,f,h,k,f,s,g,1.238546224,2.946021943,g,f,f,d,a
e,1.894296426,b,h,g,f,s,w,1.439777019,2.938620863,g,f,f,d,a
e,2.131889989,f,h,g,f,s,w,1.541762317,3.115062409,g,f,f,d,u
e,2.21715213,f,h,k,f,s,w,1.518311227,3.123622962,g,f,f,d,u
e,2.143657136,b,h,k,f,s,w,1.373352418,3.020518331,g,f,f,d,u
e,2.16232139,f,h,k,f,s,w,1.314230475,2.997161439,g,f,f,d,a
e,2.237281776,b,h,g,f,s,g,1.497646089,3.285348945,g,f,f,d,u
e,1.955548557,b,h,g,f,s,g,1.331566494,2.795115713,g,f,f,d,u
e,1.968577052,f,h,g,f,s,w,1.269203596,2.942324442,g,f,f,d,u
e,2.332537347,b,h,k,f,s,g,1.474638644,3.070027474,g,f,f,d,a
e,2.14131004,b,h,k,f,s,g,1.216629371,2.880420476,g,f,f,d,a
e,2.187664512,f,h,g,f,s,w,1.63655121,3.343627796,g,f,f,d,u
e,2.268146771,f,h,k,f,s,w,1.501127648,3.082239281,g,f,f,d,a
e,2.155345597,b,h,g,f,s,g,1.476432131,3.031218139,g,f,f,d,a
e,2.353496081,f,h,k,f,s,g,1.574107595,3.013357106,g,f,f,d,a
e,2.237281776,f,h,g,f,s,g,1.559715065,3.078756817,g,f,f,d,u
e,2.027261742,f,h,g,f,s,w,1.516609431,3.103024031,g,f,f,d,a
e,2.22612695,b,h,k,f,s,w,1.485339767,3.152494091,g,f,f,d,a
e,2.23505643,b,h,k,f,s,g,1.615779301,3.121913388,g,f,f,d,a
e,2.115281509,b,h,k,f,s,w,1.373352418,2.916270444,g,f,f,d,a
e,2.15767395,f,h,k,f,s,g,1.526766119,3.029438321,g,f,f,d,a
e,1.96077191,b,h,k,f,s,g,1.03212532,2.863236126,g,f,f,d,a
e,2.096104331,b,h,g,f,s,g,1.461970521,3.052468442,g,f,f,d,u
e,1.866957182,b,h,g,f,s,g,1.567743133,3.082239281,g,f,f,d,u
e,2.143657136,f,h,g,f,s,w,1.191571273,2.942324442,g,f,f,d,a
e,1.923867077,f,h,g,f,s,w,1.248102131,2.921878919,g,f,f,d,a
e,1.955548557,f,h,k,f,s,g,1.163097126,2.816751506,g,f,f,d,u
e,2.112895892,b,h,k,f,s,g,1.481788603,2.914397835,g,f,f,d,u
e,2.117663862,b,h,g,f,s,g,1.639474434,3.128744109,g,f,f,d,a
e,2.281212184,f,h,g,f,s,w,1.651059964,3.274159962,g,f,f,d,u
e,1.729127515,b,h,g,f,s,w,1.160459169,2.633119061,g,f,f,d,a
e,2.136606366,b,h,k,f,s,g,1.472841132,3.047174363,g,f,f,d,u
