class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
e,5.831489555,f,s,n,f,x,w,6.924641297,8.911505415,n,f,f,l,a
e,5.802110106,x,s,b,f,x,w,6.896971457,8.911751375,n,f,f,l,w
e,5.88630779,x,s,n,f,x,w,6.901143329,8.913029371,n,f,f,l,w
e,5.483875975,f,s,b,f,x,w,6.795229259,8.915304928,n,f,f,l,w
e,4.956123046,f,s,b,f,x,w,6.726263582,8.918519253,n,f,f,l,w
e,5.939490029,f,s,n,f,x,w,7.188603167,8.92239671,n,f,f,l,a
e,5.861677594,x,s,b,f,x,w,6.480195395,8.926680472,n,f,f,l,w
e,6.119474038,x,s,n,f,x,w,7.796475103,8.931532371,n,f,f,l,a
e,5.179939006,f,s,b,f,x,w,5.978832765,8.936958525,n,f,f,l,a
e,6.078325841,f,s,b,f,x,w,7.190875324,8.942773808,n,f,f,l,a
e,5.657072395,f,s,b,f,x,w,7.086133473,8.948898175,n,f,f,l,w
e,6.007718554,x,s,b,f,x,w,6.684010621,8.95511815,n,f,f,l,a
e,5.74856872,x,s,n,f,x,w,6.904821795,8.961273668,n,f,f,l,a
e,5.668252626,f,s,n,f,x,w,6.999361525,8.967447135,n,f,f,l,w
e,5.752463148,x,s,b,f,x,w,6.776430204,8.973601878,n,f,f,l,w
e,5.797672995,f,s,b,f,x,w,6.826964022,8.979545424,n,f,f,l,w
e,5.81044251,x,s,n,f,x,w,6.782377963,8.98413677,n,f,f,l,w
e,5.80906913,x,s,n,f,x,w,6.817048954,8.984428848,n,f,f,l,w
e,5.776809894,x,s,b,f,x,w,6.903407978,8.983824241,n,f,f,l,a
e,5.832459415,x,s,n,f,x,w,6.956017927,8.997360152,n,f,f,l,a
e,5.894768597,x,s,b,f,x,w,6.926046035,9.014181753,n,f,f,l,a
e,5.476644744,x,s,b,f,x,w,6.824607174,8.976942873,n,f,f,l,w
e,5.893459678,x,s,n,f,x,w,6.790047238,8.911994277,n,f,f,l,a
e,5.794711619,x,s,b,f,x,w,6.909960314,8.993289228,n,f,f,l,a
e,5.755889685,f,s,n,f,x,w,7.132492527,9.16880164,n,f,f,l,w
e,5.947252888,f,s,n,f,x,w,6.858876739,8.995139106,n,f,f,l,a
e,5.733556616,x,s,b,f,x,w,6.374074228,8.662763959,n,f,f,l,a
e,5.911613819,x,s,b,f,x,w,7.537336422,9.440872991,n,f,f,l,w
e,5.699790711,f,s,b,f,x,w,6.642719801,8.944326528,n,f,f,l,a
e,5.841323767,x,s,n,f,x,w,6.766657125,9.138185596,n,f,f,l,a
e,5.76990643,x,s,n,f,x,w,6.531610189,9.041168218,n,f,f,l,w
e,5.808600731,x,s,b,f,x,w,7.272819942,9.287395964,n,f,f,l,a
e,5.798825801,x,s,b,f,x,w,6.934015127,9.144197524,n,f,f,l,a
e,5.808763093,f,s,n,f,x,w,6.976534185,9.224164793,n,f,f,l,w
e,5.826743043,f,s,n,f,x,w,6.595096008,9.220945926,n,f,f,l,a
e,5.801645975,f,s,n,f,x,w,7.159940198,9.216688629,n,f,f,l,a
e,5.751695786,f,s,b,f,x,w,7.289178904,9.205025439,n,f,f,l,w
e,5.79529576,f,s,b,f,x,w,6.732106648,9.19299197,n,f,f,l,a
e,5.903628631,f,s,n,f,x,w,6.837301164,9.188064524,n,f,f,l,a
e,5.801806557,f,s,b,f,x,w,6.95059792,9.195147146,n,f,f,l,a
e,5.597420983,x,s,b,f,x,w,7.129251634,9.222286709,n,f,f,l,a
e,6.041440452,x,s,n,f,x,w,7.237921469,9.280567999,n,f,f,l,a
e,5.670303297,x,s,b,f,x,w,6.901878566,9.371433755,n,f,f,l,w
e,5.792559893,x,s,n,f,x,w,6.799479936,9.481382927,n,f,f,l,w
e,5.773252012,f,s,b,f,x,w,6.996792165,9.585810811,n,f,f,l,a
e,5.758424572,x,s,n,f,x,w,6.995833463,9.642238498,n,f,f,l,a
e,5.745537958,f,s,b,f,x,w,6.828253365,9.626311772,n,f,f,l,w
e,5.818617479,x,s,b,f,x,w,7.036310357,9.561470605,n,f,f,l,w
e,5.931632525,f,s,n,f,x,w,7.376546038,9.482425157,n,f,f,l,a
e,5.817787462,x,s,b,f,x,w,6.582396077,9.445863716,n,f,f,l,a
e,5.579415289,f,s,b,f,x,w,7.073154251,9.492511827,n,f,f,l,a
e,5.961285916,x,s,b,f,x,w,6.607723518,9.589833574,n,f,f,l,w
e,5.333844308,x,s,b,f,x,w,6.535792825,9.702234076,n,f,f,l,a
e,5.949240006,f,s,b,f,x,w,7.553306559,9.787956833,n,f,f,l,w
e,5.807833078,f,s,b,f,x,w,7.251906206,9.809006831,n,f,f,l,a
e,5.924271777,f,s,n,f,x,w,6.616497844,9.798046994,n,f,f,l,a
e,5.691113537,f,s,b,f,x,w,7.414996168,9.784449499,n,f,f,l,a
e,5.550712921,x,s,b,f,x,w,7.189917051,9.782742375,n,f,f,l,a
e,5.805946821,x,s,b,f,x,w,6.997099486,9.814957829,n,f,f,l,a
e,5.820228626,f,s,b,f,x,w,6.742490582,9.858522503,n,f,f,l,a
e,5.660960637,x,s,b,f,x,w,6.514637685,9.893017225,n,f,f,l,a
e,5.675597914,x,s,b,f,x,w,6.489061219,9.920438232,n,f,f,l,w
e,5.808763146,x,s,n,f,x,w,6.600944845,9.932853654,n,f,f,l,a
e,5.554271259,x,s,b,f,x,w,7.068760214,9.93933936,n,f,f,l,a
e,6.032940871,x,s,n,f,x,w,7.560764378,9.950701062,n,f,f,l,a
e,5.690507867,f,s,b,f,x,w,7.378807577,9.961910622,n,f,f,l,w
e,5.212339829,f,s,b,f,x,w,6.661141624,9.973874583,n,f,f,l,a
e,5.899688936,x,s,b,f,x,w,6.719272276,9.985295633,n,f,f,l,a
e,6.072998554,x,s,b,f,x,w,7.32611324,9.992027974,n,f,f,l,a
e,5.018139878,f,s,n,f,x,w,7.055641466,9.996506042,n,f,f,l,a
e,6.15472909,x,s,n,f,x,w,6.963845537,9.999463091,n,f,f,l,w
e,5.666376693,x,s,b,f,x,w,6.879445611,10.00042727,n,f,f,l,w
e,5.395922803,f,s,n,f,x,w,6.942663056,10.00062195,n,f,f,l,w
e,5.73850882,f,s,b,f,x,w,7.25598089,9.999785608,n,f,f,l,w
e,6.351000474,x,s,b,f,x,w,7.382505726,9.997687399,n,f,f,l,a
e,4.700532092,x,s,n,f,x,w,6.523110098,9.994759591,n,f,f,l,a
e,5.865572079,f,s,n,f,x,w,7.461914658,9.990929501,n,f,f,l,a
e,5.513439787,f,s,b,f,x,w,6.725074865,9.9862202,n,f,f,l,a
e,5.796413884,f,s,n,f,x,w,6.960280958,9.98074816,n,f,f,l,w
e,5.820206449,f,s,n,f,x,w,7.387881218,9.974486086,n,f,f,l,a
e,5.579933546,x,s,n,f,x,w,7.141657975,9.96739496,n,f,f,l,a
e,5.460036703,f,s,n,f,x,w,7.109463805,9.959344701,n,f,f,l,a
e,5.563452514,x,s,b,f,x,w,6.781431306,9.950250011,n,f,f,l,w
e,5.623984825,f,s,n,f,x,w,6.774394657,9.940177833,n,f,f,l,w
e,5.608088545,f,s,b,f,x,w,7.134654815,9.92925025,n,f,f,l,a
e,5.603238306,x,s,b,f,x,w,7.166228152,9.917726778,n,f,f,l,w
e,5.575754335,f,s,n,f,x,w,6.860730045,9.905837271,n,f,f,l,w
e,5.547754713,f,s,b,f,x,w,7.245589197,9.893604708,n,f,f,l,a
e,5.558918286,x,s,n,f,x,w,6.66764392,9.881126467,n,f,f,l,a
e,5.570167598,x,s,n,f,x,w,6.986428791,9.868566076,n,f,f,l,w
e,5.56281511,f,s,b,f,x,w,7.383063581,9.856022337,n,f,f,l,w
e,5.533939598,x,s,n,f,x,w,7.048427331,9.843646084,n,f,f,l,a
e,5.494716479,f,s,n,f,x,w,6.309075968,9.831520102,n,f,f,l,w
e,5.530601906,x,s,b,f,x,w,7.916733092,9.819559399,n,f,f,l,w
e,5.616805114,f,s,b,f,x,w,6.743777064,9.807755845,n,f,f,l,w
e,5.511284046,f,s,n,f,x,w,7.237272895,9.796231005,n,f,f,l,a
e,5.316409997,f,s,b,f,x,w,7.169488076,9.785073602,n,f,f,l,a
e,5.726956765,f,s,b,f,x,w,7.247688281,9.774408918,n,f,f,l,a
e,5.393369209,f,s,n,f,x,w,7.221083286,9.76433581,n,f,f,l,w
e,5.508350181,x,s,n,f,x,w,7.231503835,9.754789604,n,f,f,l,w
e,5.483821457,x,s,b,f,x,w,7.214118415,9.745775739,n,f,f,l,a
e,5.477295975,x,s,n,f,x,w,7.21406185,9.737426325,n,f,f,l,a
e,5.470778252,x,s,n,f,x,w,7.231224998,9.729040626,n,f,f,l,a
e,5.464317025,x,s,n,f,x,w,7.226435073,9.718564043,n,f,f,l,a
e,5.457979866,x,s,b,f,x,w,7.499048412,9.708848038,n,f,f,l,w
e,5.451863031,x,s,n,f,x,w,7.237663457,9.711534393,n,f,f,l,a
e,5.44605596,x,s,n,f,x,w,6.800625891,9.717350615,n,f,f,l,a
e,5.440596849,x,s,b,f,x,w,7.506454748,9.679521856,n,f,f,l,a
e,5.434515279,x,s,n,f,x,w,6.867698033,9.617704264,n,f,f,l,w
e,5.42506684,x,s,n,f,x,w,7.286673459,9.669193608,n,f,f,l,a
e,5.415672029,f,s,b,f,x,w,7.478314575,9.793354264,n,f,f,l,w
e,5.420981146,f,s,b,f,x,w,7.014248379,9.641777029,n,f,f,l,a
e,5.431558035,x,s,n,f,x,w,6.291674884,9.362687203,n,f,f,l,a
e,5.394702674,f,s,n,f,x,w,7.8583229,9.948101011,n,f,f,l,w
e,5.33162015,f,s,n,f,x,w,6.860184493,9.47132747,n,f,f,l,w
e,5.393578416,f,s,b,f,x,w,6.973860353,9.635119143,n,f,f,l,w
e,5.536122105,x,s,b,f,x,w,7.426767525,9.600008737,n,f,f,l,w
e,5.377743782,x,s,n,f,x,w,7.008043775,9.590481705,n,f,f,l,w
e,5.08654882,f,s,n,f,x,w,7.094497511,9.580850152,n,f,f,l,w
e,5.763759216,f,s,n,f,x,w,6.934115093,9.571868095,n,f,f,l,a
e,5.045939135,f,s,n,f,x,w,6.975452517,9.563431437,n,f,f,l,a
e,5.534772097,f,s,n,f,x,w,7.079558219,9.55403202,n,f,f,l,w
e,5.305989729,x,s,b,f,x,w,7.268601405,9.544441345,n,f,f,l,a
e,5.379115921,f,s,b,f,x,w,7.554900052,9.539130394,n,f,f,l,a
e,5.342402748,x,s,b,f,x,w,6.87716561,9.529347529,n,f,f,l,a
e,5.33152406,f,s,b,f,x,w,6.894766227,9.522946348,n,f,f,l,a
e,5.34254407,f,s,b,f,x,w,7.298545818,9.516135346,n,f,f,l,a
e,5.343579706,f,s,n,f,x,w,7.360979019,9.509894264,n,f,f,l,a
e,5.331279723,f,s,b,f,x,w,6.680084649,9.504038421,n,f,f,l,a
e,5.329096479,x,s,b,f,x,w,7.67855734,9.498395277,n,f,f,l,w
e,5.333871021,f,s,b,f,x,w,7.08097007,9.49284978,n,f,f,l,w
e,5.321451318,f,s,n,f,x,w,7.447440402,9.487461008,n,f,f,l,w
e,5.300051008,f,s,n,f,x,w,7.448862372,9.482293655,n,f,f,l,a
e,5.317678188,f,s,n,f,x,w,7.441152647,9.477458509,n,f,f,l,w
e,5.359666494,f,s,n,f,x,w,7.345717533,9.47308794,n,f,f,l,w
e,5.310155071,f,s,b,f,x,w,7.210978334,9.46919577,n,f,f,l,w
e,5.219070499,x,s,b,f,x,w,7.087672339,9.465859383,n,f,f,l,a
e,5.416369764,x,s,b,f,x,w,6.991741659,9.46325429,n,f,f,l,w
e,5.263456998,f,s,b,f,x,w,6.952334866,9.461481825,n,f,f,l,w
e,5.311892772,x,s,n,f,x,w,6.969888034,9.460597616,n,f,f,l,a
e,5.290705037,f,s,b,f,x,w,7.21075505,9.460609073,n,f,f,l,w
e,5.310413602,f,s,b,f,x,w,6.98544976,9.461385932,n,f,f,l,w
e,5.346990692,x,s,b,f,x,w,6.75967177,9.462836493,n,f,f,l,w
e,5.29421121,f,s,b,f,x,w,7.046227568,9.465006044,n,f,f,l,w
e,5.19814166,f,s,b,f,x,w,6.782489447,9.467883445,n,f,f,l,a
e,5.367624121,f,s,n,f,x,w,6.963124386,9.471431571,n,f,f,l,w
e,5.399993945,f,s,b,f,x,w,7.005277737,9.475633112,n,f,f,l,a
e,5.31777393,f,s,n,f,x,w,6.970166222,9.48039274,n,f,f,l,w
e,5.085026863,x,s,b,f,x,w,6.934946251,9.485649606,n,f,f,l,a
e,5.594145242,x,s,b,f,x,w,7.428617108,9.49143153,n,f,f,l,w
e,5.177811628,f,s,n,f,x,w,6.562796015,9.49769798,n,f,f,l,w
e,5.315501864,x,s,n,f,x,w,7.279531556,9.504329913,n,f,f,l,w
e,5.290747952,f,s,b,f,x,w,6.628904918,9.511203272,n,f,f,l,a
e,5.29804168,f,s,b,f,x,w,6.781090299,9.518136804,n,f,f,l,w
e,5.324800732,f,s,n,f,x,w,6.825419587,9.52497779,n,f,f,l,w
e,5.388405836,x,s,n,f,x,w,6.894235646,9.53169761,n,f,f,l,w
e,5.450273339,x,s,n,f,x,w,7.134290874,9.538265368,n,f,f,l,a
e,5.377961459,f,s,n,f,x,w,7.161757339,9.544659971,n,f,f,l,w
e,5.348018732,x,s,b,f,x,w,7.226652214,9.550899458,n,f,f,l,w
e,5.242416267,x,s,n,f,x,w,7.223799744,9.556964133,n,f,f,l,w
e,5.212388799,x,s,b,f,x,w,7.240316616,9.562887657,n,f,f,l,a
e,5.334717308,x,s,b,f,x,w,7.103027985,9.568794547,n,f,f,l,w
e,5.572349255,x,s,b,f,x,w,7.135288643,9.574759704,n,f,f,l,a
e,5.586131186,x,s,n,f,x,w,6.994099153,9.58078893,n,f,f,l,a
e,5.313844118,f,s,n,f,x,w,6.817386774,9.586866826,n,f,f,l,a
e,5.222504633,x,s,n,f,x,w,6.711095062,9.592895851,n,f,f,l,w
e,5.423664861,f,s,b,f,x,w,6.752994925,9.598810306,n,f,f,l,w
e,5.530910434,f,s,b,f,x,w,6.925479997,9.60467969,n,f,f,l,w
e,5.473211691,f,s,n,f,x,w,7.109955403,9.610538921,n,f,f,l,w
e,5.415591027,x,s,b,f,x,w,6.921934503,9.616397368,n,f,f,l,a
e,5.394870801,x,s,n,f,x,w,6.59049298,9.622287828,n,f,f,l,a
e,5.569562212,f,s,n,f,x,w,7.552281867,9.628175818,n,f,f,l,a
e,5.401640531,f,s,n,f,x,w,6.695536584,9.634049962,n,f,f,l,w
e,5.514772559,x,s,n,f,x,w,7.001798132,9.639968389,n,f,f,l,a
e,5.611786225,f,s,b,f,x,w,7.074317591,9.645932133,n,f,f,l,a
e,5.530499151,f,s,n,f,x,w,6.906606018,9.651883176,n,f,f,l,a
e,5.329685211,f,s,n,f,x,w,6.551900565,9.65774938,n,f,f,l,w
e,5.562722915,x,s,b,f,x,w,6.83923266,9.663397292,n,f,f,l,a
e,5.989470108,f,s,n,f,x,w,7.434602822,9.668733843,n,f,f,l,w
e,5.027917547,x,s,n,f,x,w,6.084135036,9.673795552,n,f,f,l,a
e,5.873525668,f,s,n,f,x,w,7.055171004,9.678631638,n,f,f,l,w
e,5.557311058,x,s,b,f,x,w,6.903065068,9.683328782,n,f,f,l,a
e,5.584450858,f,s,b,f,x,w,6.879283746,9.687997439,n,f,f,l,w
e,5.750022381,f,s,n,f,x,w,7.002926139,9.692672844,n,f,f,l,w
e,5.380401134,f,s,n,f,x,w,6.743942557,9.697445497,n,f,f,l,a
e,5.665816853,f,s,b,f,x,w,6.785382867,9.702488262,n,f,f,l,w
e,6.044649563,x,s,b,f,x,w,6.862729802,9.707883371,n,f,f,l,w
e,5.212629698,x,s,n,f,x,w,6.199873367,9.713606268,n,f,f,l,w
e,5.878723853,x,s,n,f,x,w,6.93431974,9.719554627,n,f,f,l,w
e,5.638749037,x,s,n,f,x,w,6.877505428,9.72546099,n,f,f,l,w
e,5.676760837,f,s,n,f,x,w,6.833639755,9.731056387,n,f,f,l,w
e,5.667335423,f,s,n,f,x,w,6.787982181,9.736194345,n,f,f,l,a
e,5.656173808,f,s,n,f,x,w,6.844073138,9.740617904,n,f,f,l,w
e,5.682929,x,s,n,f,x,w,7.055857508,9.743972072,n,f,f,l,w
e,5.738262057,x,s,n,f,x,w,7.269331493,9.746070557,n,f,f,l,a
e,5.725004215,f,s,b,f,x,w,6.702019176,9.746927421,n,f,f,l,w
e,5.793226032,x,s,n,f,x,w,7.360078417,9.746751741,n,f,f,l,w
e,5.752913305,x,s,n,f,x,w,6.796796715,9.746105299,n,f,f,l,w
e,5.678982307,x,s,b,f,x,w,7.064344926,9.74557472,n,f,f,l,a
e,5.636922567,x,s,n,f,x,w,7.025016376,9.74554319,n,f,f,l,w
e,5.650057968,f,s,b,f,x,w,7.161312079,9.746649901,n,f,f,l,w
e,5.622312691,x,s,b,f,x,w,7.182016025,9.749766951,n,f,f,l,a
e,5.615888373,f,s,b,f,x,w,7.11620324,9.755378176,n,f,f,l,w
e,5.927133276,x,s,b,f,x,w,7.299734648,9.76344279,n,f,f,l,w
e,6.271167064,x,s,b,f,x,w,7.594316552,9.773467853,n,f,f,l,a
e,5.388322119,f,s,b,f,x,w,7.080972744,9.78415138,n,f,f,l,a
e,5.604059712,f,s,n,f,x,w,7.393085553,9.794125886,n,f,f,l,w
e,5.410340591,f,s,n,f,x,w,7.063507303,9.802532665,n,f,f,l,a
e,5.874877467,x,s,n,f,x,w,6.88514488,9.807909917,n,f,f,l,a
e,6.029276629,x,s,b,f,x,w,6.887153323,9.808227606,n,f,f,l,a
e,5.742715945,f,s,n,f,x,w,7.091969982,9.802456438,n,f,f,l,a
e,5.655247206,f,s,n,f,x,w,7.050876153,9.790932601,n,f,f,l,a
e,5.857823322,x,s,b,f,x,w,6.799199018,9.775143688,n,f,f,l,a
e,5.941243893,f,s,n,f,x,w,7.199912178,9.75861922,n,f,f,l,a
e,5.902702071,f,s,n,f,x,w,6.71865058,9.745107176,n,f,f,l,a
e,5.921972751,f,s,b,f,x,w,6.330956461,9.737139435,n,f,f,l,a
e,5.960415709,x,s,b,f,x,w,7.003807149,9.738803972,n,f,f,l,a
e,5.957414232,f,s,n,f,x,w,7.040903081,9.755672658,n,f,f,l,w
e,5.933228471,f,s,b,f,x,w,6.999303932,9.787509185,n,f,f,l,a
e,5.89614033,x,s,n,f,x,w,7.278933964,9.824828805,n,f,f,l,w
e,5.839774793,f,s,b,f,x,w,7.812898364,9.851417612,n,f,f,l,w
e,5.770071537,x,s,b,f,x,w,7.752592591,9.840486832,n,f,f,l,a
e,5.716132211,f,s,b,f,x,w,6.504424507,9.778938944,n,f,f,l,w
e,5.741195386,x,s,n,f,x,w,7.160189524,9.687432173,n,f,f,l,a
e,5.845663869,f,s,b,f,x,w,6.614321239,9.596965311,n,f,f,l,a
e,5.908169775,x,s,b,f,x,w,6.931991112,9.556702656,n,f,f,l,a
e,5.871368464,x,s,b,f,x,w,6.729856653,9.600475685,n,f,f,l,w
e,5.78988848,f,s,b,f,x,w,6.712159834,9.702962755,n,f,f,l,w
e,5.811440944,f,s,n,f,x,w,7.137763754,9.832520943,n,f,f,l,a
p,6.320383195,f,t,w,f,x,w,8.80165153,9.945842047,w,f,f,h,u
p,7.132236494,x,t,w,f,x,w,9.251150519,10.0013822,w,f,f,d,a
p,6.81883594,f,t,w,f,x,w,9.651745667,10.01380475,w,f,f,d,u
p,5.671077784,f,t,w,f,x,w,8.971898329,9.989692157,w,f,f,h,u
p,6.995079687,x,t,n,f,x,w,9.025625315,9.919135094,w,f,f,h,u
p,6.052078513,f,t,w,f,x,w,9.118132123,9.813653561,w,f,f,h,a
p,6.522088691,x,t,n,f,x,w,9.393791248,9.676654098,w,f,f,h,a
p,6.107579715,x,t,w,f,x,w,9.122625883,9.531400941,w,f,f,h,u
p,5.659506439,x,t,w,f,x,w,8.357896565,9.44738671,w,f,f,h,a
p,5.333034937,x,t,w,f,x,w,8.648656769,9.461872521,w,f,f,h,u
p,5.85820108,f,t,w,f,x,w,8.99672786,9.554302937,w,f,f,d,u
p,7.117160965,x,t,n,f,x,w,9.365384008,9.693057597,w,f,f,h,u
p,7.056052559,x,t,w,f,x,w,9.021308805,9.807394536,w,f,f,h,u
p,5.828572734,x,t,n,f,x,w,9.490659889,9.845388519,w,f,f,d,a
p,7.494564153,x,t,w,f,x,w,9.197914188,9.844916219,w,f,f,h,u
p,6.129807117,f,t,w,f,x,w,8.960740648,9.836807166,w,f,f,h,u
p,6.477863169,f,t,n,f,x,w,9.479838897,9.849803551,w,f,f,h,a
p,6.148019315,f,t,n,f,x,w,9.503658764,9.911569465,w,f,f,d,u
p,6.912345494,x,t,n,f,x,w,9.487403564,9.972063239,w,f,f,d,u
p,5.521585038,x,t,w,f,x,w,8.846985423,9.986301501,w,f,f,h,u
p,7.15619895,x,t,n,f,x,w,8.581782051,9.934016821,w,f,f,h,u
p,6.29207589,f,t,n,f,x,w,8.868567421,9.787556958,w,f,f,d,a
p,6.543494471,f,t,n,f,x,w,8.935728803,9.566811368,w,f,f,d,u
p,6.143579052,x,t,n,f,x,w,8.728738387,9.363132708,w,f,f,d,u
p,6.120466833,f,t,w,f,x,w,8.901970394,9.365735852,w,f,f,h,a
p,6.489682619,x,t,n,f,x,w,9.287476435,9.578229703,w,f,f,d,a
p,6.544807337,f,t,n,f,x,w,8.891988755,9.615559381,w,f,f,h,a
p,6.220056526,f,t,w,f,x,w,8.646153389,9.501256645,w,f,f,h,a
p,6.310118377,x,t,w,f,x,w,9.054112441,9.982283957,w,f,f,d,u
p,7.396063125,f,t,w,f,x,w,9.960752734,10.61755179,w,f,f,d,u
p,4.773713596,f,t,w,f,x,w,8.075915731,9.042829169,w,f,f,h,u
p,6.961433825,f,t,w,f,x,w,9.125458866,10.04552372,w,f,f,d,u
p,5.486979116,x,t,n,f,x,w,9.364632209,9.540303633,w,f,f,d,u
p,6.925573095,f,t,n,f,x,w,8.912090571,9.652496838,w,f,f,d,a
p,6.740514151,f,t,w,f,x,w,9.573880542,9.760997295,w,f,f,d,a
p,6.219555095,f,t,w,f,x,w,9.35610638,9.860192068,w,f,f,d,u
p,6.032759436,x,t,n,f,x,w,9.526299656,9.906689975,w,f,f,d,a
p,6.386167573,f,t,w,f,x,w,9.562343645,9.848174388,w,f,f,h,a
p,6.315656572,x,t,n,f,x,w,9.29471248,9.733990897,w,f,f,d,a
p,5.883247472,f,t,n,f,x,w,8.907203486,9.614111604,w,f,f,d,u
p,6.225682208,f,t,n,f,x,w,9.352619738,9.502571702,w,f,f,d,u
p,6.37439696,x,t,n,f,x,w,8.980106227,9.435182505,w,f,f,h,a
p,6.530861758,f,t,w,f,x,w,9.310832312,9.404526353,w,f,f,h,u
p,6.221445525,f,t,w,f,x,w,8.964169055,9.407846915,w,f,f,h,a
p,6.045824856,x,t,w,f,x,w,9.065824303,9.483596368,w,f,f,d,u
p,6.234847051,x,t,w,f,x,w,9.420956283,9.632612467,w,f,f,d,a
p,6.964201372,x,t,n,f,x,w,9.796934936,9.821924512,w,f,f,h,a
p,6.54106304,f,t,w,f,x,w,10.0374816,9.995609579,w,f,f,d,u
p,6.700106113,f,t,w,f,x,w,9.995008919,10.03718741,w,f,f,h,u
p,6.718784169,x,t,w,f,x,w,9.675656831,9.884616972,w,f,f,d,a
p,6.652655482,f,t,n,f,x,w,9.549508694,9.608893017,w,f,f,d,u
p,6.547369485,x,t,n,f,x,w,9.54360991,9.302800852,w,f,f,h,u
p,6.477980113,f,t,n,f,x,w,8.428762494,9.111260048,w,f,f,d,a
p,6.492145449,x,t,n,f,x,w,9.09710032,9.154304775,w,f,f,h,u
p,6.679030845,x,t,n,f,x,w,9.148509767,9.386240787,w,f,f,h,u
p,6.951937977,f,t,w,f,x,w,9.615505999,9.694415667,w,f,f,d,u
p,6.883765793,f,t,n,f,x,w,9.672174221,9.845865797,w,f,f,h,u
p,6.576879022,f,t,n,f,x,w,9.364574879,9.774534738,w,f,f,d,u
p,7.120379534,f,t,n,f,x,w,9.805626524,9.876580451,w,f,f,h,u
p,6.556449863,x,t,n,f,x,w,9.126394113,9.60774343,w,f,f,h,a
p,6.654632891,f,t,n,f,x,w,9.065694679,9.53230247,w,f,f,h,u
p,6.596814179,f,t,n,f,x,w,8.86255457,9.441452329,w,f,f,h,a
p,6.675399182,x,t,w,f,x,w,8.768248496,9.366135143,w,f,f,h,a
p,6.784636881,x,t,n,f,x,w,8.737155227,9.279756743,w,f,f,d,u
p,6.631478406,f,t,n,f,x,w,8.732666026,9.250268059,w,f,f,h,a
p,6.308664537,x,t,w,f,x,w,8.955770558,9.29213509,w,f,f,d,a
p,6.633257501,f,t,n,f,x,w,9.184179709,9.39536427,w,f,f,d,u
p,6.054380917,f,t,n,f,x,w,9.460965891,9.537682614,w,f,f,h,u
p,6.708546661,x,t,w,f,x,w,9.682603204,9.621432516,w,f,f,h,u
p,7.072102277,f,t,w,f,x,w,9.7001302,9.58866462,w,f,f,d,a
p,6.693265783,x,t,n,f,x,w,9.27437859,9.483727707,w,f,f,h,u
p,5.543705071,f,t,n,f,x,w,8.656101807,9.347920357,w,f,f,d,u
p,6.116024104,x,t,w,f,x,w,8.992987502,9.249714053,w,f,f,h,a
p,6.542033345,f,t,w,f,x,w,8.547996066,9.247073558,w,f,f,h,a
p,7.103056451,f,t,w,f,x,w,8.820981887,9.289583158,w,f,f,d,a
p,6.584455965,f,t,n,f,x,w,8.895986931,9.33615571,w,f,f,h,a
p,6.55156919,f,t,w,f,x,w,8.980547565,9.363356575,w,f,f,d,u
p,6.6429179,x,t,w,f,x,w,9.025477206,9.337014898,w,f,f,h,a
p,4.770743389,x,t,n,f,x,w,8.63609613,9.291775333,w,f,f,d,u
p,7.392477955,f,t,n,f,x,w,8.812697533,9.256291124,w,f,f,d,u
p,7.036080173,f,t,n,f,x,w,8.664284554,9.223772339,w,f,f,d,u
p,6.282599551,f,t,n,f,x,w,8.621221599,9.212342142,w,f,f,h,a
p,6.145824719,f,t,n,f,x,w,8.756497976,9.231716497,w,f,f,h,u
p,6.892686166,f,t,w,f,x,w,8.990823365,9.247851862,w,f,f,h,a
p,6.436348531,f,t,w,f,x,w,8.887751215,9.175994413,w,f,f,d,a
p,6.356718048,x,t,n,f,x,w,9.143665064,9.053658598,w,f,f,h,a
p,6.758531099,x,t,n,f,x,w,8.870006565,9.154114717,w,f,f,d,a
p,6.424703094,x,t,n,f,x,w,9.107987271,9.403035086,w,f,f,d,a
p,6.594076405,f,t,n,f,x,w,9.052141072,9.107926765,w,f,f,h,u
p,6.579145466,x,t,w,f,x,w,9.046642456,8.560644457,w,f,f,d,u
p,6.641889351,f,t,w,f,x,w,9.227054438,9.723038882,w,f,f,d,a
p,6.198750585,f,t,w,f,x,w,8.95762454,8.783759853,w,f,f,d,u
p,6.548861803,f,t,w,f,x,w,9.160554143,9.10750232,w,f,f,h,u
p,7.105874833,x,t,n,f,x,w,9.402284082,9.038351591,w,f,f,d,a
p,5.824914269,x,t,w,f,x,w,8.796328939,9.031977331,w,f,f,d,u
p,6.808587095,x,t,n,f,x,w,9.252308273,9.029271767,w,f,f,h,u
p,6.465445192,x,t,n,f,x,w,8.995208235,8.985503329,w,f,f,h,a
p,6.552900358,f,t,n,f,x,w,8.892791419,8.917421536,w,f,f,h,a
p,6.449859978,f,t,w,f,x,w,8.924005525,8.951146784,w,f,f,d,a
p,6.281181009,x,t,n,f,x,w,9.061521891,9.055774343,w,f,f,d,a
p,6.494142463,f,t,n,f,x,w,8.819254638,8.930268097,w,f,f,h,u
p,6.937844352,x,t,w,f,x,w,8.409349873,8.698657479,w,f,f,d,a
